PlotID	SampleID	TubeID	BarcodeID	PrimerPairID	Vol	Conc	Quantity	ProjectID	Investigator	PlatePosition	SpeciesID	HarvestYear
4H	T8bz	H5	Foxtrot280	16S	15	14.35	NA	Zanne-16S/Zanne-16S	Zanne	H11	QUAL	1
4H	U8tz	A6	Foxtrot281	ITS-1_4	15	0.86	NA	Zanne-ITS/Zanne-ITS	Zanne	A12	QUVE	3
4H	U8tz	A6	Foxtrot281	LSU	15	26.17	NA	Zanne-LSU/Zanne-LSU	Zanne	A12	QUVE	3
4H	U8tz	A6	Foxtrot281	16S	15	44.74	NA	Zanne-16S/Zanne-16S	Zanne	A12	QUVE	3
4H	U8bz	B6	Foxtrot282	ITS-1_4	15	11.63	NA	Zanne-ITS/Zanne-ITS	Zanne	B12	QUVE	3
4H	U8bz	B6	Foxtrot282	LSU	15	44.07	NA	Zanne-LSU/Zanne-LSU	Zanne	B12	QUVE	3
4H	U8bz	B6	Foxtrot282	16S	15	68.2	NA	Zanne-16S/Zanne-16S	Zanne	B12	QUVE	3
4H	V8tz	C6	Foxtrot283	ITS-1_4	15	11.57	NA	Zanne-ITS/Zanne-ITS	Zanne	C12	QUVE2	1
4H	V8tz	C6	Foxtrot283	LSU	15	39.58	NA	Zanne-LSU/Zanne-LSU	Zanne	C12	QUVE2	1
4H	V8tz	C6	Foxtrot283	16S	15	40.49	NA	Zanne-16S/Zanne-16S	Zanne	C12	QUVE2	1
4H	V8bz	D6	Foxtrot284	ITS-1_4	15	5.1	NA	Zanne-ITS/Zanne-ITS	Zanne	D12	QUVE2	1
4H	V8bz	D6	Foxtrot284	LSU	15	44.43	NA	Zanne-LSU/Zanne-LSU	Zanne	D12	QUVE2	1
4H	V8bz	D6	Foxtrot284	16S	15	47.14	NA	Zanne-16S/Zanne-16S	Zanne	D12	QUVE2	1
4H	W8tz	E6	Foxtrot285	ITS-1_4	15	11.01	NA	Zanne-ITS/Zanne-ITS	Zanne	E12	ULRU	3
4H	W8tz	E6	Foxtrot285	LSU	15	42.87	NA	Zanne-LSU/Zanne-LSU	Zanne	E12	ULRU	3
4H	W8tz	E6	Foxtrot285	16S	15	54.29	NA	Zanne-16S/Zanne-16S	Zanne	E12	ULRU	3
4H	W8bz	F6	Foxtrot286	ITS-1_4	15	7.33	NA	Zanne-ITS/Zanne-ITS	Zanne	F12	ULRU	3
4H	W8bz	F6	Foxtrot286	LSU	15	48.32	NA	Zanne-LSU/Zanne-LSU	Zanne	F12	ULRU	3
4H	W8bz	F6	Foxtrot286	16S	15	46.78	NA	Zanne-16S/Zanne-16S	Zanne	F12	ULRU	3
4H	X8tz	G6	Foxtrot287	ITS-1_4	15	5.67	NA	Zanne-ITS/Zanne-ITS	Zanne	G12	VIVU	3
4H	X8tz	G6	Foxtrot287	LSU	15	43.97	NA	Zanne-LSU/Zanne-LSU	Zanne	G12	VIVU	3
4H	X8tz	G6	Foxtrot287	16S	15	35.92	NA	Zanne-16S/Zanne-16S	Zanne	G12	VIVU	3
4H	X8bz	H6	Foxtrot288	ITS-1_4	15	4.48	NA	Zanne-ITS/Zanne-ITS	Zanne	H12	VIVU	3
4H	X8bz	H6	Foxtrot288	LSU	15	7.38	NA	Zanne-LSU/Zanne-LSU	Zanne	H12	VIVU	3
4H	X8bz	H6	Foxtrot288	16S	15	2.5	NA	Zanne-16S/Zanne-16S	Zanne	H12	VIVU	3
1H	A2tz	A1	Golf289	ITS-1_4	15	6.15	NA	Zanne-ITS/Zanne-ITS	Zanne	A1	ACRU	3
1H	A2tz	A1	Golf289	LSU	15	9.57	NA	Zanne-LSU/Zanne-LSU	Zanne	A1	ACRU	3
1H	A2tz	A1	Golf289	16S	15	20.26	NA	Zanne-16S/Zanne-16S	Zanne	A1	ACRU	3
1H	A2bz	B1	Golf290	ITS-1_4	15	11.39	NA	Zanne-ITS/Zanne-ITS	Zanne	B1	ACRU	3
1H	A2bz	B1	Golf290	LSU	15	29.55	NA	Zanne-LSU/Zanne-LSU	Zanne	B1	ACRU	3
1H	A2bz	B1	Golf290	16S	15	27.62	NA	Zanne-16S/Zanne-16S	Zanne	B1	ACRU	3
1H	B2tz	C1	Golf291	ITS-1_4	15	25.83	NA	Zanne-ITS/Zanne-ITS	Zanne	C1	AEGL	3
1H	B2tz	C1	Golf291	LSU	15	48.8	NA	Zanne-LSU/Zanne-LSU	Zanne	C1	AEGL	3
1H	B2tz	C1	Golf291	16S	15	33.01	NA	Zanne-16S/Zanne-16S	Zanne	C1	AEGL	3
1H	B2bz	D1	Golf292	ITS-1_4	15	29.63	NA	Zanne-ITS/Zanne-ITS	Zanne	D1	AEGL	3
1H	B2bz	D1	Golf292	LSU	15	43.39	NA	Zanne-LSU/Zanne-LSU	Zanne	D1	AEGL	3
1H	B2bz	D1	Golf292	16S	15	15.9	NA	Zanne-16S/Zanne-16S	Zanne	D1	AEGL	3
1H	C2tz	E1	Golf293	ITS-1_4	15	5.06	NA	Zanne-ITS/Zanne-ITS	Zanne	E1	AMAR	3
1H	C2tz	E1	Golf293	LSU	15	14.09	NA	Zanne-LSU/Zanne-LSU	Zanne	E1	AMAR	3
1H	C2tz	E1	Golf293	16S	15	18.29	NA	Zanne-16S/Zanne-16S	Zanne	E1	AMAR	3
1H	C2bz	F1	Golf294	ITS-1_4	15	7.2	NA	Zanne-ITS/Zanne-ITS	Zanne	F1	AMAR	3
1H	C2bz	F1	Golf294	LSU	15	21.32	NA	Zanne-LSU/Zanne-LSU	Zanne	F1	AMAR	3
1H	C2bz	F1	Golf294	16S	15	20.41	NA	Zanne-16S/Zanne-16S	Zanne	F1	AMAR	3
1H	D2tz	G1	Golf295	ITS-1_4	15	4.32	NA	Zanne-ITS/Zanne-ITS	Zanne	G1	ASTR	3
1H	D2tz	G1	Golf295	LSU	15	2.77	NA	Zanne-LSU/Zanne-LSU	Zanne	G1	ASTR	3
1H	D2tz	G1	Golf295	16S	15	12.29	NA	Zanne-16S/Zanne-16S	Zanne	G1	ASTR	3
1H	D2bz	H1	Golf296	ITS-1_4	15	2.92	NA	Zanne-ITS/Zanne-ITS	Zanne	H1	ASTR	3
1H	D2bz	H1	Golf296	LSU	15	1.95	NA	Zanne-LSU/Zanne-LSU	Zanne	H1	ASTR	3
1H	D2bz	H1	Golf296	16S	15	40.71	NA	Zanne-16S/Zanne-16S	Zanne	H1	ASTR	3
1H	E2tz	A2	Golf297	ITS-1_4	15	2.27	NA	Zanne-ITS/Zanne-ITS	Zanne	A2	CATO	3
1H	E2tz	A2	Golf297	LSU	15	27.7	NA	Zanne-LSU/Zanne-LSU	Zanne	A2	CATO	3
1H	E2tz	A2	Golf297	16S	15	17.11	NA	Zanne-16S/Zanne-16S	Zanne	A2	CATO	3
1H	E2bz	B2	Golf298	ITS-1_4	15	5.08	NA	Zanne-ITS/Zanne-ITS	Zanne	B2	CATO	3
1H	E2bz	B2	Golf298	LSU	15	45.49	NA	Zanne-LSU/Zanne-LSU	Zanne	B2	CATO	3
1H	E2bz	B2	Golf298	16S	15	19.2	NA	Zanne-16S/Zanne-16S	Zanne	B2	CATO	3
1H	F2tz	C2	Golf299	ITS-1_4	15	4.04	NA	Zanne-ITS/Zanne-ITS	Zanne	C2	CEOC	3
1H	F2tz	C2	Golf299	LSU	15	28.9	NA	Zanne-LSU/Zanne-LSU	Zanne	C2	CEOC	3
1H	F2tz	C2	Golf299	16S	15	18.03	NA	Zanne-16S/Zanne-16S	Zanne	C2	CEOC	3
1H	F2bz	D2	Golf300	ITS-1_4	15	3.62	NA	Zanne-ITS/Zanne-ITS	Zanne	D2	CEOC	3
1H	F2bz	D2	Golf300	LSU	15	41.87	NA	Zanne-LSU/Zanne-LSU	Zanne	D2	CEOC	3
1H	F2bz	D2	Golf300	16S	15	18.7	NA	Zanne-16S/Zanne-16S	Zanne	D2	CEOC	3
1H	G2tz	E2	Golf301	ITS-1_4	15	3.2	NA	Zanne-ITS/Zanne-ITS	Zanne	E2	CEOC2	1
1H	G2tz	E2	Golf301	LSU	15	46.3	NA	Zanne-LSU/Zanne-LSU	Zanne	E2	CEOC2	1
1H	G2tz	E2	Golf301	16S	15	20.4	NA	Zanne-16S/Zanne-16S	Zanne	E2	CEOC2	1
1H	G2bz	F2	Golf302	ITS-1_4	15	4.89	NA	Zanne-ITS/Zanne-ITS	Zanne	F2	CEOC2	1
1H	G2bz	F2	Golf302	LSU	15	60.16	NA	Zanne-LSU/Zanne-LSU	Zanne	F2	CEOC2	1
1H	G2bz	F2	Golf302	16S	15	16.11	NA	Zanne-16S/Zanne-16S	Zanne	F2	CEOC2	1
1H	H2tz	G2	Golf303	ITS-1_4	15	3.04	NA	Zanne-ITS/Zanne-ITS	Zanne	G2	COFL	3
1H	H2tz	G2	Golf303	LSU	15	3.37	NA	Zanne-LSU/Zanne-LSU	Zanne	G2	COFL	3
1H	H2tz	G2	Golf303	16S	15	3.08	NA	Zanne-16S/Zanne-16S	Zanne	G2	COFL	3
1H	H2bz	H2	Golf304	ITS-1_4	15	2.65	NA	Zanne-ITS/Zanne-ITS	Zanne	H2	COFL	3
1H	H2bz	H2	Golf304	LSU	15	5.28	NA	Zanne-LSU/Zanne-LSU	Zanne	H2	COFL	3
1H	H2bz	H2	Golf304	16S	15	2.69	NA	Zanne-16S/Zanne-16S	Zanne	H2	COFL	3
1H	I2tz	A3	Golf305	ITS-1_4	15	2.57	NA	Zanne-ITS/Zanne-ITS	Zanne	A3	DIVI	3
1H	I2tz	A3	Golf305	LSU	15	10.95	NA	Zanne-LSU/Zanne-LSU	Zanne	A3	DIVI	3
1H	I2tz	A3	Golf305	16S	15	31.49	NA	Zanne-16S/Zanne-16S	Zanne	A3	DIVI	3
1H	I2bz	B3	Golf306	ITS-1_4	15	3.27	NA	Zanne-ITS/Zanne-ITS	Zanne	B3	DIVI	3
1H	I2bz	B3	Golf306	LSU	15	12.34	NA	Zanne-LSU/Zanne-LSU	Zanne	B3	DIVI	3
1H	I2bz	B3	Golf306	16S	15	33.6	NA	Zanne-16S/Zanne-16S	Zanne	B3	DIVI	3
1H	J2tz	C3	Golf307	ITS-1_4	15	2.01	NA	Zanne-ITS/Zanne-ITS	Zanne	C3	FRAM	3
1H	J2tz	C3	Golf307	LSU	15	2.7	NA	Zanne-LSU/Zanne-LSU	Zanne	C3	FRAM	3
1H	J2tz	C3	Golf307	16S	15	29.29	NA	Zanne-16S/Zanne-16S	Zanne	C3	FRAM	3
1H	J2bz	D3	Golf308	ITS-1_4	15	1.99	NA	Zanne-ITS/Zanne-ITS	Zanne	D3	FRAM	3
1H	J2bz	D3	Golf308	LSU	15	3.53	NA	Zanne-LSU/Zanne-LSU	Zanne	D3	FRAM	3
1H	J2bz	D3	Golf308	16S	15	28.68	NA	Zanne-16S/Zanne-16S	Zanne	D3	FRAM	3
1H	K2tz	E3	Golf309	ITS-1_4	15	3.37	NA	Zanne-ITS/Zanne-ITS	Zanne	E3	GLTR	3
1H	K2tz	E3	Golf309	LSU	15	31.59	NA	Zanne-LSU/Zanne-LSU	Zanne	E3	GLTR	3
1H	K2tz	E3	Golf309	16S	15	15.44	NA	Zanne-16S/Zanne-16S	Zanne	E3	GLTR	3
1H	K2bz	F3	Golf310	ITS-1_4	15	2.65	NA	Zanne-ITS/Zanne-ITS	Zanne	F3	GLTR	3
1H	K2bz	F3	Golf310	LSU	15	33.57	NA	Zanne-LSU/Zanne-LSU	Zanne	F3	GLTR	3
1H	K2bz	F3	Golf310	16S	15	22.91	NA	Zanne-16S/Zanne-16S	Zanne	F3	GLTR	3
1H	L2tz	G3	Golf311	ITS-1_4	15	1.69	NA	Zanne-ITS/Zanne-ITS	Zanne	G3	JUNI	1
1H	L2tz	G3	Golf311	LSU	15	2.24	NA	Zanne-LSU/Zanne-LSU	Zanne	G3	JUNI	1
1H	L2tz	G3	Golf311	16S	15	3.37	NA	Zanne-16S/Zanne-16S	Zanne	G3	JUNI	1
1H	L2bz	H3	Golf312	ITS-1_4	15	1.77	NA	Zanne-ITS/Zanne-ITS	Zanne	H3	JUNI	1
1H	L2bz	H3	Golf312	LSU	15	2.02	NA	Zanne-LSU/Zanne-LSU	Zanne	H3	JUNI	1
1H	L2bz	H3	Golf312	16S	15	2.81	NA	Zanne-16S/Zanne-16S	Zanne	H3	JUNI	1
1H	M2tz	A4	Golf313	ITS-1_4	15	1.89	NA	Zanne-ITS/Zanne-ITS	Zanne	A4	JUVI	3
1H	M2tz	A4	Golf313	LSU	15	2.61	NA	Zanne-LSU/Zanne-LSU	Zanne	A4	JUVI	3
1H	M2tz	A4	Golf313	16S	15	19.14	NA	Zanne-16S/Zanne-16S	Zanne	A4	JUVI	3
1H	M2bz	B4	Golf314	ITS-1_4	15	1.98	NA	Zanne-ITS/Zanne-ITS	Zanne	B4	JUVI	3
1H	M2bz	B4	Golf314	LSU	15	2.35	NA	Zanne-LSU/Zanne-LSU	Zanne	B4	JUVI	3
1H	M2bz	B4	Golf314	16S	15	15.73	NA	Zanne-16S/Zanne-16S	Zanne	B4	JUVI	3
1H	N2tz	C4	Golf315	ITS-1_4	15	2.21	NA	Zanne-ITS/Zanne-ITS	Zanne	C4	JUVI2	1
1H	N2tz	C4	Golf315	LSU	15	2.67	NA	Zanne-LSU/Zanne-LSU	Zanne	C4	JUVI2	1
1H	N2tz	C4	Golf315	16S	15	14.25	NA	Zanne-16S/Zanne-16S	Zanne	C4	JUVI2	1
1H	N2bz	D4	Golf316	ITS-1_4	15	3.59	NA	Zanne-ITS/Zanne-ITS	Zanne	D4	JUVI2	1
1H	N2bz	D4	Golf316	LSU	15	5.09	NA	Zanne-LSU/Zanne-LSU	Zanne	D4	JUVI2	1
1H	N2bz	D4	Golf316	16S	15	9.83	NA	Zanne-16S/Zanne-16S	Zanne	D4	JUVI2	1
1H	O2tz	E4	Golf317	ITS-1_4	15	2.19	NA	Zanne-ITS/Zanne-ITS	Zanne	E4	LOMA	1
1H	O2tz	E4	Golf317	LSU	15	2.96	NA	Zanne-LSU/Zanne-LSU	Zanne	E4	LOMA	1
1H	O2tz	E4	Golf317	16S	15	40.71	NA	Zanne-16S/Zanne-16S	Zanne	E4	LOMA	1
1H	O2bz	F4	Golf318	ITS-1_4	15	3.7	NA	Zanne-ITS/Zanne-ITS	Zanne	F4	LOMA	1
1H	O2bz	F4	Golf318	LSU	15	13.71	NA	Zanne-LSU/Zanne-LSU	Zanne	F4	LOMA	1
1H	O2bz	F4	Golf318	16S	15	23.94	NA	Zanne-16S/Zanne-16S	Zanne	F4	LOMA	1
1H	P2tz	G4	Golf319	ITS-1_4	15	2.48	NA	Zanne-ITS/Zanne-ITS	Zanne	G4	PIEC	1
1H	P2tz	G4	Golf319	LSU	15	1.97	NA	Zanne-LSU/Zanne-LSU	Zanne	G4	PIEC	1
1H	P2tz	G4	Golf319	16S	15	3.66	NA	Zanne-16S/Zanne-16S	Zanne	G4	PIEC	1
1H	P2bz	H4	Golf320	ITS-1_4	15	3.32	NA	Zanne-ITS/Zanne-ITS	Zanne	H4	PIEC	1
1H	P2bz	H4	Golf320	LSU	15	11.01	NA	Zanne-LSU/Zanne-LSU	Zanne	H4	PIEC	1
1H	P2bz	H4	Golf320	16S	15	33.36	NA	Zanne-16S/Zanne-16S	Zanne	H4	PIEC	1
1H	U2tz	A6	Golf329	ITS-1_4	15	2.31	NA	Zanne-ITS/Zanne-ITS	Zanne	A6	QUVE	3
1H	U2tz	A6	Golf329	LSU	15	21.7	NA	Zanne-LSU/Zanne-LSU	Zanne	A6	QUVE	3
1H	U2tz	A6	Golf329	16S	15	33.44	NA	Zanne-16S/Zanne-16S	Zanne	A6	QUVE	3
1H	U2bz	B6	Golf330	ITS-1_4	15	1.97	NA	Zanne-ITS/Zanne-ITS	Zanne	B6	QUVE	3
1H	U2bz	B6	Golf330	LSU	15	25.09	NA	Zanne-LSU/Zanne-LSU	Zanne	B6	QUVE	3
1H	U2bz	B6	Golf330	16S	15	46.78	NA	Zanne-16S/Zanne-16S	Zanne	B6	QUVE	3
1H	V2tz	C6	Golf331	ITS-1_4	15	0.89	NA	Zanne-ITS/Zanne-ITS	Zanne	C6	QUVE2	1
1H	V2tz	C6	Golf331	LSU	15	4.06	NA	Zanne-LSU/Zanne-LSU	Zanne	C6	QUVE2	1
1H	V2tz	C6	Golf331	16S	15	36.28	NA	Zanne-16S/Zanne-16S	Zanne	C6	QUVE2	1
1H	V2bz	D6	Golf332	ITS-1_4	15	4.22	NA	Zanne-ITS/Zanne-ITS	Zanne	D6	QUVE2	1
1H	V2bz	D6	Golf332	LSU	15	28.35	NA	Zanne-LSU/Zanne-LSU	Zanne	D6	QUVE2	1
1H	V2bz	D6	Golf332	16S	15	41.25	NA	Zanne-16S/Zanne-16S	Zanne	D6	QUVE2	1
1H	W2tz	E6	Golf333	ITS-1_4	15	1.64	NA	Zanne-ITS/Zanne-ITS	Zanne	E6	ULRU	3
1H	W2tz	E6	Golf333	LSU	15	3.49	NA	Zanne-LSU/Zanne-LSU	Zanne	E6	ULRU	3
1H	W2tz	E6	Golf333	16S	15	13.14	NA	Zanne-16S/Zanne-16S	Zanne	E6	ULRU	3
1H	W2bz	F6	Golf334	ITS-1_4	15	1.59	NA	Zanne-ITS/Zanne-ITS	Zanne	F6	ULRU	3
1H	W2bz	F6	Golf334	LSU	15	4.95	NA	Zanne-LSU/Zanne-LSU	Zanne	F6	ULRU	3
1H	W2bz	F6	Golf334	16S	15	36.49	NA	Zanne-16S/Zanne-16S	Zanne	F6	ULRU	3
1H	X2tz	G6	Golf335	ITS-1_4	15	0.74	NA	Zanne-ITS/Zanne-ITS	Zanne	G6	VIVU	3
1H	X2tz	G6	Golf335	LSU	15	33.99	NA	Zanne-LSU/Zanne-LSU	Zanne	G6	VIVU	3
1H	X2tz	G6	Golf335	16S	15	3.16	NA	Zanne-16S/Zanne-16S	Zanne	G6	VIVU	3
1H	X2bz	H6	Golf336	ITS-1_4	15	0.73	NA	Zanne-ITS/Zanne-ITS	Zanne	H6	VIVU	3
1H	X2bz	H6	Golf336	LSU	15	2.42	NA	Zanne-LSU/Zanne-LSU	Zanne	H6	VIVU	3
1H	X2bz	H6	Golf336	16S	15	2.95	NA	Zanne-16S/Zanne-16S	Zanne	H6	VIVU	3
2H	A4tz	A1	Hotel337	ITS-1_4	15	2.82	NA	Zanne-ITS/Zanne-ITS	Zanne	A7	ACRU	3
2H	A4tz	A1	Hotel337	LSU	15	1.95	NA	Zanne-LSU/Zanne-LSU	Zanne	A7	ACRU	3
2H	A4tz	A1	Hotel337	16S	15	35.88	NA	Zanne-16S/Zanne-16S	Zanne	A7	ACRU	3
2H	A4bz	B1	Hotel338	ITS-1_4	15	4.18	NA	Zanne-ITS/Zanne-ITS	Zanne	B7	ACRU	3
2H	A4bz	B1	Hotel338	LSU	15	47.71	NA	Zanne-LSU/Zanne-LSU	Zanne	B7	ACRU	3
2H	A4bz	B1	Hotel338	16S	15	34.48	NA	Zanne-16S/Zanne-16S	Zanne	B7	ACRU	3
2H	B4tz	C1	Hotel339	ITS-1_4	15	14.65	NA	Zanne-ITS/Zanne-ITS	Zanne	C7	AEGL	3
2H	B4tz	C1	Hotel339	LSU	15	45.07	NA	Zanne-LSU/Zanne-LSU	Zanne	C7	AEGL	3
2H	B4tz	C1	Hotel339	16S	15	36.57	NA	Zanne-16S/Zanne-16S	Zanne	C7	AEGL	3
2H	B4bz	D1	Hotel340	ITS-1_4	15	9.84	NA	Zanne-ITS/Zanne-ITS	Zanne	D7	AEGL	3
2H	B4bz	D1	Hotel340	LSU	15	33.38	NA	Zanne-LSU/Zanne-LSU	Zanne	D7	AEGL	3
2H	B4bz	D1	Hotel340	16S	15	6.16	NA	Zanne-16S/Zanne-16S	Zanne	D7	AEGL	3
2H	C4tz	E1	Hotel341	ITS-1_4	15	2.12	NA	Zanne-ITS/Zanne-ITS	Zanne	E7	AMAR	3
2H	C4tz	E1	Hotel341	LSU	15	2.29	NA	Zanne-LSU/Zanne-LSU	Zanne	E7	AMAR	3
2H	C4tz	E1	Hotel341	16S	15	2.66	NA	Zanne-16S/Zanne-16S	Zanne	E7	AMAR	3
2H	C4bz	F1	Hotel342	ITS-1_4	15	3.37	NA	Zanne-ITS/Zanne-ITS	Zanne	F7	AMAR	3
2H	C4bz	F1	Hotel342	LSU	15	2.36	NA	Zanne-LSU/Zanne-LSU	Zanne	F7	AMAR	3
2H	C4bz	F1	Hotel342	16S	15	2.92	NA	Zanne-16S/Zanne-16S	Zanne	F7	AMAR	3
2H	D4tz	G1	Hotel343	ITS-1_4	15	3.01	NA	Zanne-ITS/Zanne-ITS	Zanne	G7	ASTR	3
2H	D4tz	G1	Hotel343	LSU	15	26.58	NA	Zanne-LSU/Zanne-LSU	Zanne	G7	ASTR	3
2H	D4tz	G1	Hotel343	16S	15	36.8	NA	Zanne-16S/Zanne-16S	Zanne	G7	ASTR	3
2H	D4bz	H1	Hotel344	ITS-1_4	15	4.85	NA	Zanne-ITS/Zanne-ITS	Zanne	H7	ASTR	3
2H	D4bz	H1	Hotel344	LSU	15	44.12	NA	Zanne-LSU/Zanne-LSU	Zanne	H7	ASTR	3
2H	D4bz	H1	Hotel344	16S	15	34.63	NA	Zanne-16S/Zanne-16S	Zanne	H7	ASTR	3
2H	E4tz	A2	Hotel345	ITS-1_4	15	4.61	NA	Zanne-ITS/Zanne-ITS	Zanne	A8	CATO	3
2H	E4tz	A2	Hotel345	LSU	15	18.73	NA	Zanne-LSU/Zanne-LSU	Zanne	A8	CATO	3
2H	E4tz	A2	Hotel345	16S	15	31	NA	Zanne-16S/Zanne-16S	Zanne	A8	CATO	3
2H	E4bz	B2	Hotel346	ITS-1_4	15	3.68	NA	Zanne-ITS/Zanne-ITS	Zanne	B8	CATO	3
2H	E4bz	B2	Hotel346	LSU	15	40.88	NA	Zanne-LSU/Zanne-LSU	Zanne	B8	CATO	3
2H	E4bz	B2	Hotel346	16S	15	33.19	NA	Zanne-16S/Zanne-16S	Zanne	B8	CATO	3
2H	F4tz	C2	Hotel347	ITS-1_4	15	18.03	NA	Zanne-ITS/Zanne-ITS	Zanne	C8	CEOC	3
2H	F4tz	C2	Hotel347	LSU	15	43.36	NA	Zanne-LSU/Zanne-LSU	Zanne	C8	CEOC	3
2H	F4tz	C2	Hotel347	16S	15	32.48	NA	Zanne-16S/Zanne-16S	Zanne	C8	CEOC	3
2H	F4bz	D2	Hotel348	ITS-1_4	15	20.6	NA	Zanne-ITS/Zanne-ITS	Zanne	D8	CEOC	3
2H	F4bz	D2	Hotel348	LSU	15	26.37	NA	Zanne-LSU/Zanne-LSU	Zanne	D8	CEOC	3
2H	F4bz	D2	Hotel348	16S	15	34.72	NA	Zanne-16S/Zanne-16S	Zanne	D8	CEOC	3
2H	G4tz	E2	Hotel349	ITS-1_4	15	4.42	NA	Zanne-ITS/Zanne-ITS	Zanne	E8	CEOC2	1
2H	G4tz	E2	Hotel349	LSU	15	12.35	NA	Zanne-LSU/Zanne-LSU	Zanne	E8	CEOC2	1
2H	G4tz	E2	Hotel349	16S	15	38.53	NA	Zanne-16S/Zanne-16S	Zanne	E8	CEOC2	1
2H	G4bz	F2	Hotel350	ITS-1_4	15	15.32	NA	Zanne-ITS/Zanne-ITS	Zanne	F8	CEOC2	1
2H	G4bz	F2	Hotel350	LSU	15	30.47	NA	Zanne-LSU/Zanne-LSU	Zanne	F8	CEOC2	1
2H	G4bz	F2	Hotel350	16S	15	35.24	NA	Zanne-16S/Zanne-16S	Zanne	F8	CEOC2	1
2H	H4tz	G2	Hotel351	ITS-1_4	15	43.27	NA	Zanne-ITS/Zanne-ITS	Zanne	G8	COFL	3
2H	H4tz	G2	Hotel351	LSU	15	38.48	NA	Zanne-LSU/Zanne-LSU	Zanne	G8	COFL	3
2H	H4tz	G2	Hotel351	16S	15	30.64	NA	Zanne-16S/Zanne-16S	Zanne	G8	COFL	3
2H	H4bz	H2	Hotel352	ITS-1_4	15	4.28	NA	Zanne-ITS/Zanne-ITS	Zanne	H8	COFL	3
2H	H4bz	H2	Hotel352	LSU	15	14.41	NA	Zanne-LSU/Zanne-LSU	Zanne	H8	COFL	3
2H	H4bz	H2	Hotel352	16S	15	3.53	NA	Zanne-16S/Zanne-16S	Zanne	H8	COFL	3
2H	I4tz	A3	Hotel353	ITS-1_4	15	7.68	NA	Zanne-ITS/Zanne-ITS	Zanne	A9	DIVI	3
2H	I4tz	A3	Hotel353	LSU	15	24.54	NA	Zanne-LSU/Zanne-LSU	Zanne	A9	DIVI	3
2H	I4tz	A3	Hotel353	16S	15	22.15	NA	Zanne-16S/Zanne-16S	Zanne	A9	DIVI	3
2H	I4bz	B3	Hotel354	ITS-1_4	15	2.52	NA	Zanne-ITS/Zanne-ITS	Zanne	B9	DIVI	3
2H	I4bz	B3	Hotel354	LSU	15	8.47	NA	Zanne-LSU/Zanne-LSU	Zanne	B9	DIVI	3
2H	I4bz	B3	Hotel354	16S	15	29.71	NA	Zanne-16S/Zanne-16S	Zanne	B9	DIVI	3
2H	J4tz	C3	Hotel355	ITS-1_4	15	2.37	NA	Zanne-ITS/Zanne-ITS	Zanne	C9	FRAM	3
2H	J4tz	C3	Hotel355	LSU	15	12.06	NA	Zanne-LSU/Zanne-LSU	Zanne	C9	FRAM	3
2H	J4tz	C3	Hotel355	16S	15	33.86	NA	Zanne-16S/Zanne-16S	Zanne	C9	FRAM	3
2H	J4bz	D3	Hotel356	ITS-1_4	15	2.28	NA	Zanne-ITS/Zanne-ITS	Zanne	D9	FRAM	3
2H	J4bz	D3	Hotel356	LSU	15	5.56	NA	Zanne-LSU/Zanne-LSU	Zanne	D9	FRAM	3
2H	J4bz	D3	Hotel356	16S	15	10.64	NA	Zanne-16S/Zanne-16S	Zanne	D9	FRAM	3
2H	K4tz	E3	Hotel357	ITS-1_4	15	17.65	NA	Zanne-ITS/Zanne-ITS	Zanne	E9	GLTR	3
2H	K4tz	E3	Hotel357	LSU	15	31.44	NA	Zanne-LSU/Zanne-LSU	Zanne	E9	GLTR	3
2H	K4tz	E3	Hotel357	16S	15	12.22	NA	Zanne-16S/Zanne-16S	Zanne	E9	GLTR	3
2H	K4bz	F3	Hotel358	ITS-1_4	15	8.89	NA	Zanne-ITS/Zanne-ITS	Zanne	F9	GLTR	3
2H	K4bz	F3	Hotel358	LSU	15	31.23	NA	Zanne-LSU/Zanne-LSU	Zanne	F9	GLTR	3
2H	K4bz	F3	Hotel358	16S	15	4.36	NA	Zanne-16S/Zanne-16S	Zanne	F9	GLTR	3
2H	L4tz	G3	Hotel359	ITS-1_4	15	1.78	NA	Zanne-ITS/Zanne-ITS	Zanne	G9	JUNI	1
2H	L4tz	G3	Hotel359	LSU	15	1.99	NA	Zanne-LSU/Zanne-LSU	Zanne	G9	JUNI	1
2H	L4tz	G3	Hotel359	16S	15	2.45	NA	Zanne-16S/Zanne-16S	Zanne	G9	JUNI	1
2H	L4bz	H3	Hotel360	ITS-1_4	15	2.69	NA	Zanne-ITS/Zanne-ITS	Zanne	H9	JUNI	1
2H	L4bz	H3	Hotel360	LSU	15	1.99	NA	Zanne-LSU/Zanne-LSU	Zanne	H9	JUNI	1
2H	L4bz	H3	Hotel360	16S	15	2.89	NA	Zanne-16S/Zanne-16S	Zanne	H9	JUNI	1
2H	M4tz	A4	Hotel361	ITS-1_4	15	1.55	NA	Zanne-ITS/Zanne-ITS	Zanne	A10	JUVI	3
2H	M4tz	A4	Hotel361	LSU	15	8.74	NA	Zanne-LSU/Zanne-LSU	Zanne	A10	JUVI	3
2H	M4tz	A4	Hotel361	16S	15	28.13	NA	Zanne-16S/Zanne-16S	Zanne	A10	JUVI	3
